id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
bce8c3c31c54be5a4ca0af816,10,"1.023,587","535,775","201,025",VODAFONE TR,samsung,"-2,073","2,716","-0,763","0,743","2,969","2,964","-0,997","-0,271","-0,222","-3,136","-0,944","0,59","2,935","-3,214","2,835","-1,246","-0,812","-1,854","-0,993","-2,273","2,603","1,979","-0,651","-0,715","0,451","-0,561","1,439","-2,066","-0,186","-0,451","2,751","2,138","0,369","1,057","-0,323","-5,445","2,259","0,533","-3,519","0,631","0,573","-1,755","-2,015","2,044","0,84","0,451","-0,245","-3,103",13,35,"menu9, menu1, menu6"
665228da6f05469bcea8b55e6,10,"1.023,573","339,126","63,08",VODAFONE TR,Apple,"-1,925","2,181","0,731","-1,499","4,457","2,588","0,888","0,704","-0,431","-3,518","-1,102","-1,146","2,775","-0,336","3,569","-1,337","-0,885","-1,264","-0,39","-1,448","3,66","-0,373","-0,98","-0,702","1,26","-0,604","2,667","-2,536","0,434","0,135","0,732","1,572","-1,059","-0,179","-0,073","-5,84","0,939","1,131","-3,294","-1,091","1,631","-2,445","-2,437","0,846","0,056","1,096","0,305","-2,761",24,51,"menu6, menu2, menu4"
d8103f96a264a5ef35ac8b234,10,"1.023,455","229,621","55,345",TURK TELEKOM,Apple,"-2,252","0,824","1,482","-1,597","4,347","2,53","0,368","-0,631","-0,61","-5,114","-0,763","-1,393","2,729","-0,565","3,636","-2,062","-0,705","-2,939","1,368","-1,243","0,51","3,295","-0,169","-1,288","-1,449","0,306","2,087","0,942","-0,461","-0,064","0,449","2,499","-1,204","0,965","0,109","-5,752","0,634","0,82","-2,522","-2,101","0,515","-0,875","-1,439","0,37","1,643","2,233","-0,209","-2,618",14,46,"menu9, menu2, menu5"
f3b0462aaf4adac4805ceaeb0,10,"1.022,361","185,838","46,518",TURKCELL,samsung,"-3,054","0,658","0,954","-0,936","2,347","2,322","-0,196","0,42","-0,337","-3,425","-2,632","-0,283","3,258","-1,405","3,521","-2,365","-1,737","-1,449","-0,85","-2,331","0,972","2,786","0,318","-0,326","-0,121","0,42","1,751","-0,932","0,44","-1,464","1,936","3,044","-0,014","0,939","0,383","-6,397","1,857","0,347","-3,646","-0,329","0,357","-0,382","-1,41","0,081","1,133","1,43","1,061","-1,868",33,60,"menu6, menu2, menu4"
9885f4933d388a25cd0d0ee31,10,"1.021,47","119,072","86,704",TURKCELL,HUAWEI,"-2,592","1,382","0,294","-1,935","3,884","3,373","0,019","0,268","0,324","-3,826","-0,043","-1,608","2,444","-1,153","2,744","-2,001","-1,797","-2,647","0,862","-2,493","1,259","0,504","0,278","-0,156","0,909","0,738","2,377","-1,943","-1,002","0,022","-0,149","3,333","-0,87","0,882","0,843","-5,628","2,11","0,506","-3,267","-1,283","0,321","-1,359","-1,486","0,23","1,087","1,893","0,893","-1,936",25,76,"menu6, menu2, menu1"
898a773238bd6cb715a8e2e38,10,"1.021,284","571,03","209,054",TURKCELL,samsung,"-1,326","1,55","0,878","-0,251","3,195","1,984","1,246","0,846","0,334","-3,885","-1,02","-2,822","3,55","-1,216","2,56","-2,608","-1,244","-2,967","0,695","-3,02","1,559","0,595","-0,895","-0,069","0,497","0,499","2,612","-1,423","0,453","0,334","0,21","2,413","-0,254","-0,148","-0,441","-5,797","1,778","1,206","-3,266","-2,012","0,752","-0,891","-0,509","0,217","2,137","0,996","0,737","-3,052",28,60,"menu9, menu2, menu6"
790c65e9b4d716aa7a888b15a,10,"1.020,271","128,987","102,582",TURKCELL,Apple,"-2,225","1,402","0,115","-1,104","3,55","2,282","1,469","1,177","-0,325","-2,874","0,16","-0,879","3,064","-0,112","3,269","-3,169","-0,977","-1,951","0,568","-2,911","2,722","-0,111","-1,557","-0,251","-0,272","1,031","2,401","-1,856","1,175","-1,616","-0,999","2,826","-0,012","0,738","0,08","-6,426","1,553","-0,008","-2,928","-1,108","1,466","-0,658","-0,394","0,165","0,62","1,653","-1,128","-2,091",37,68,"menu6, menu2, menu4"
823f68a32c8e57a668f2aff53,10,"1.020,254","527,914","228,928",TURKCELL,Apple,"-1,706","2,55","-0,808","-0,527","1,87","2,835","0,89","0,847","1,279","-4,935","-0,039","1,495","3,1","-0,914","2,845","-2,365","-2,065","-2,986","0,371","-0,639","1,067","1,987","-0,323","-0,606","-0,309","-0,882","1,549","-0,812","0,08","-1,156","0,386","3,699","0,083","0,578","0,354","-5,249","1,492","1,727","-3,785","-2,998","1,364","-2,086","-2,229","2,154","-0,932","1,43","-0,285","-2,414",19,39,"menu6, menu2, menu1"
d96991680812438ac68c94102,10,"1.020,148","601,885","596,292",VODAFONE TR,xiaomi,"-1,779","1,116","0,604","-0,835","5,212","2,319","1,488","-0,304","0,128","-4,319","-0,647","-0,077","2,941","-1,328","2,733","-2,184","-1,253","-2,425","-0,206","-1,718","1,323","0,697","-1,562","-0,757","0,186","0,148","1,436","-0,663","-1,019","-2,102","1,61","3,736","0,397","1,877","-0,085","-5,707","2,121","0,079","-2,676","-0,158","0,494","-0,361","-1,699","-0,324","0,646","0,583","-0,402","-2,535",17,44,"menu9, menu2, menu4"
b01cd8cbab2ba9234670e31cd,10,"1.019,905","229,167","91,357",TURKCELL,Apple,"-2,26","1,775","0,22","-1,247","2,9","0,876","1,285","0,356","0,289","-3,794","-0,373","-2,113","3,734","-0,163","2,515","-2,755","-3,761","-2,476","0,381","-3,038","2,323","0,245","-0,706","0,175","1,818","1,824","1,406","-1,491","0,059","-0,562","0,387","2,515","-0,467","0,661","-0,206","-5,066","2,705","1,285","-2,982","-0,915","1,262","-0,572","-2,093","-0,124","2,388","1,57","-0,824","-2,245",29,61,"menu2, menu1, menu8"
b1b8cf6912476034ae9cba317,10,"1.019,057","340,335","181,455",VODAFONE TR,samsung,"-2,189","2,095","1,064","0,54","2,958","3,584","0,45","1,636","1,228","-3,921","0,401","-0,003","3,754","-0,472","2,885","-3,312","-1,81","-2,162","-0,917","-2,157","1,796","1,206","1,06","-0,132","-0,73","0,607","1,01","-2,282","0,741","-2,26","-0,298","2,433","-0,737","1,303","1,131","-5,76","0,263","0,097","-2,851","-0,849","1,031","-1,039","-0,85","1,189","-0,755","1,451","-1,255","-3,892",40,78,"menu2, menu1, menu5"
3ba23e98e3ec1b0ccbe3dd921,10,"1.017,044","281,772","140,338",TURK TELEKOM,samsung,"-2,344","2,998","-1,845","1,428","3,211","2,804","-0,16","0,874","3,025","-5,556","-0,384","-0,835","2,443","-1,552","2,529","-0,951","0,338","0,223","1,775","-0,237","0,347","2,736","-1,446","-0,152","0,666","1,588","1,347","-0,579","-1,714","-1,118","-1,117","1,344","-0,7","0,505","1,864","-6,179","1,067","0,408","-2,931","-2,754","1,112","-0,511","-2,136","1,789","-0,086","-0,784","-0,907","-2,95",19,64,"menu6, menu2, menu8"
b153d1d1b2ce5033af2d75f54,10,"1.016,765","290,217","146,918",TURKCELL,Redmi,"-0,95","1,983","0,81","0,613","2,972","3,187","0,992","0,189","-0,001","-4,903","0,698","-1,046","2,71","0,017","3,046","-3,11","-1,605","-3,042","0,523","-0,916","1,396","2,704","-0,659","0,055","0,26","-1,272","1,506","-1,675","0,966","-0,053","1,775","1,741","-0,56","-0,587","-0,161","-6,474","0,568","0,711","-3,333","-0,969","0,693","-2,601","0,277","0,532","0,69","1,125","-0,387","-3,042",22,43,"menu6, menu2, menu1"
2b8dd89a5a45ec3fae92a94ce,10,"1.016,74","124,576","114,395",TURK TELEKOM,samsung,"-1,667","0,711","0,315","-2,096","4,344","2,618","0,336","0,083","-0,455","-3,573","-1,343","-0,555","3,509","-0,979","2,94","-1,989","-1,91","-2,354","-0,053","-2,062","1,853","0,57","-0,493","-1,257","0,7","-0,435","0,1","-0,901","0,494","-1,503","0,741","4,58","0,457","1,003","-0,771","-5,65","1,633","0,611","-3,31","-0,016","1,857","-0,34","-0,994","0,308","0,446","1,698","-0,17","-2,349",3,32,"menu6, menu2, menu4"
40d9f35284076f4009daa5039,10,"1.016,279","507,187","60,731",TURKCELL,HUAWEI,"-0,996","1,774","-0,291","-1,926","3,767","2,388","0,934","0,11","0,9","-4,684","0,859","-0,631","4,372","-0,742","2,344","-1,924","-0,46","-1,86","-0,257","-1,746","1,754","-0,112","-1,065","-0,204","-0,143","-0,295","1,189","-0,678","0,28","-0,208","-0,549","2,133","0,208","1,55","0,914","-6,568","0,638","1,009","-2,95","-1,477","1,018","-2,099","-0,484","1,821","0,838","1,779","-2,175","-2,523",23,57,"menu6, menu7, menu1"
df5ff317c47a872fdb55caed9,10,"1.016,245","744,149","416,857",TURKCELL,samsung,"-1,619","2,122","-0,444","-0,13","2,917","1,98","1,962","-0,302","1,895","-4,6","0,115","-0,369","1,844","-0,791","3,57","-3,226","-2,188","-2,562","0,77","-1,334","0,772","0,102","-0,774","-0,568","-0,129","0,433","1,821","-0,634","-0,226","-0,365","1,592","3,493","-0,946","0,927","0,6","-5,793","1,857","0,617","-4,067","-1,358","1,28","-1,646","-1,853","1,022","-0,052","2,52","-0,301","-2,571",31,55,"menu6, menu2, menu9"
1d8362cc5fc27f52e57e31eba,10,"1.016,229","434,352","56,909",VODAFONE TR,asus,"-1,753","0,325","0,676","0,827","2,995","1,945","0,456","3,536","-0,43","-3,382","0,67","-2,226","3,303","-2,722","2,466","-2,1","-2,332","-2,916","0,502","-3,17","1,142","1,055","0,329","-0,789","-0,634","3,672","1,682","-0,763","0,374","-0,437","0,656","1,92","-1,218","0,05","0,322","-4,962","3,237","1,237","-3,404","0,436","0,094","-0,905","-0,266","-0,282","-0,062","0,302","-0,248","-3,652",29,67,"menu6, menu2, menu9"
2c7275d1f291e51321c123bd4,10,"1.014,567","364,411","241,947",TURKCELL,samsung,"-3,798","2,114","0,239","-1,643","2,775","2,789","0,471","1,273","0,454","-3,304","-0,206","-0,139","3,018","-1,089","2,211","-3,042","-1,979","-3,33","0,351","-1,727","2,324","2,479","-0,352","-0,645","0,08","2,042","2,556","-0,729","-1,809","-1,485","-1,89","3,868","-0,55","1,718","0,443","-4,725","1,513","-0,204","-3,064","-2,137","0,576","-0,124","-0,947","0,499","1,032","0,942","0,875","-2,639",31,60,"menu9, menu2, menu5"
34749d602d5bb70f5cbccd29a,10,"1.011,818","470,642","237,545",TURKCELL,Apple,"-0,91","1,454","-0,191","-0,129","3,555","1,459","0,985","0,337","-0,486","-2,983","0,346","-2,051","3,342","-1,014","3,726","-2,739","-0,945","-1,493","0,645","-1,954","1,337","0,242","-1,606","-0,268","0,789","0,874","2,864","-1,454","1,371","-0,582","0,558","2,724","-0,328","-0,244","-0,821","-6,573","1,194","1,394","-3,871","-0,065","0,913","-1,949","-0,456","1,014","0,58","0,149","-0,052","-2,811",33,74,"menu6, menu2, menu9"
7b1571b9bc3f6559df873e88e,10,"1.011,721","110,132","45,526",VODAFONE TR,HUAWEI,"-1,937","1,212","0,283","0,14","4,386","2,245","2,41","0,948","0,278","-4,096","-0,65","-1,476","2,916","-1,558","1,995","-2,953","-1,191","-2,675","-0,922","-1,329","1,637","1,533","0,227","-0,314","0,571","0,177","1,68","-1,136","0,17","-1,323","0,922","2,812","-1,233","1,456","0,807","-5,542","1,813","-0,463","-3,263","-0,784","1,717","-0,075","-2,283","-0,377","0,693","2,203","-0,636","-4,268",18,45,"menu7, menu2, menu8"
093d18fdfbe2f186bbd5bf74a,10,"1.011,084","158,062","132,595",TURK TELEKOM,Redmi,"-1,729","1,73","0,308","-0,358","4,196","3,202","0,16","0,316","0,542","-2,478","-0,039","-1,076","3,774","-1,11","2,444","-2,655","-0,398","-1,957","-0,256","-1,913","2,579","0,325","-0,34","-0,807","0,56","1,852","0,464","-2,487","-1,315","-0,374","-1,146","2,669","-0,152","1,959","0,447","-6,376","1,789","0,603","-2,892","-1,668","1,138","-1,151","-0,742","0,915","0,147","0,734","-0,771","-2,501",32,62,"menu9, menu2, menu4"
17a65737af55d89d7e20239e1,10,"1.009,823","397,178","148,285",TURK TELEKOM,OPPO,"-2,127","0,688","0,93","-1,807","3,526","1,282","0,482","0,48","0,027","-3,578","-0,262","-3,017","3,272","0,138","3,313","-2,917","-1,991","-1,092","0,29","-2,381","2,035","1,267","-0,523","-0,743","0,442","2,154","1,611","-0,752","-0,225","-0,941","-0,576","3,277","0,075","0,905","0,964","-5,995","2,148","-0,295","-2,704","-1,349","0,442","-0,212","-0,413","0,207","1,863","1,236","-1,166","-2,864",27,78,"menu6, menu2, menu4"
82811cfd695ae1ab9eb88cd30,10,"1.008,995","173,744","167,983",TURK TELEKOM,Redmi,"-3,013","-0,092","0,177","0,345","3,413","0,161","0,933","-0,628","-0,249","-3,662","-0,883","0,317","3,672","-1,722","2,601","-1,96","-1,176","-2,469","-0,045","-3,106","1,143","2,295","-1,897","-0,654","-0,511","1,337","1,215","0,428","0,917","-1,53","0,877","2,785","-0,413","1,325","0,795","-6,422","1,812","-0,235","-2,301","1,122","1,642","0,436","-0,47","-0,941","0,802","2,595","-1,7","-1,732",8,51,"menu9, menu6, menu4"
b72d3364a0a8f07c6ae643ebd,10,"1.008,987","68,097","62,143",TURKCELL,HUAWEI,"-0,787","2,384","1,005","0,029","4,365","2,384","0,177","0,207","0,435","-2,551","0,03","-0,314",3,"-0,263","3,998","-2,7","-0,74","-2,182","-2,02","-1,825","1,984","1,379","0,395","-1,89","1,306","-0,077","-1,703","-2,317","1,074","-1,94","-1,479","3,162","0,269","0,202","-0,194","-5,145","1,362","0,268","-3,558","-0,57","2,407","-0,808","-1,174","0,107","1,039","0,07","-0,862","-3,307",25,55,"menu6, menu2, menu5"
783e10b4aec2e10ac6d70b2ae,10,"1.008,373","439,276","248,051",TURKCELL,Apple,"-0,748","2,561","0,086","0,271","4,383","2,771","0,832","1,138","1,113","-3,407","-0,274","-0,228","2,584","-1,236","3,277","-3,15","-1,922","-2,659","-2,087","-2,197","1,638","2,396","-0,743","-0,503","1,325","-1,12","0,973","-1,988","0,474","-0,806","-1,244","2,175","0,667","0,981","0,496","-5,454","1,381","0,488","-3,053","-1,834","1,641","-0,722","-2,269","1,181","0,514","0,311","0,375","-3,311",17,54,"menu2, menu1, menu5"
4f5becf3648cbb6c022727b41,10,"1.007,869","656,172","188,974",VODAFONE TR,samsung,"-1,709","1,74","0,228","-1,857","3,975","3,362","1,532","0,833","0,261","-1,569","-1,391","-0,533","2,789","-0,552","2,973","-1,806","-2,46","-2,614","-0,93","-2,611","3,234","-0,886","-1,53","-0,414","2,02","-0,222","1,775","-3,128","0,802","-0,659","0,784","2,262","-0,835","1,741","-1,173","-5,813","0,7","-0,431","-1,388","-1,377","1,754","-0,784","-1,455","1,031","1,745","1,133","-0,641","-1,935",18,46,"menu6, menu7, menu2"
6bfddc5952438a5796b6de119,10,"1.007,55","154,116","121,678",VODAFONE TR,Redmi,"-1,788","2,588","-0,445","-1,101","4,106","2,216","1,289","0,894","0,326","-4,137","-1,217","-0,304","1,388","-0,964","3,222","-3,298","-1,485","-1,418","0,036","-0,493","1,03","2,012","0,064","-0,771","-0,329","-1,723","1,942","-0,097","-0,497","-2,965","-0,981","3,755","-0,11","0,487","0,632","-5,453","2,472","0,726","-3,146","-2,245","1,97","0,173","-2,021","0,811","0,001","0,934","0,835","-2,19",23,59,"menu6, menu2, menu1"
a8227594295f4dd77f85e09e2,10,"1.006,913","196,248",101,TURK TELEKOM,samsung,"-1,108","0,338","-0,476","-0,292","2,776","3,013","2,625","1,33","0,943","-4,394","0,24","-0,44","3,734","-0,458","1,504","-2,286","-0,905","-1,776","-0,047","-0,605","0,488","3,318","-0,546","0,624","0,479","1,473","0,949","-1,194","0,726","-0,398","1,824","2,745","-2,748","0,571","1,634","-6,029","-0,969","-0,274","-3,266","-1,366","-0,125","-1,937","-1,044","0,016","0,654","2,279","-2,824","-2,482",2,32,"menu6, menu2, menu1"
59379759a3eed27aed587c5c8,10,"1.006,833","235,071","107,555",TURK TELEKOM,Apple,"-1,264","1,238","-0,423","-1,016","3,487","1,932","1,657","0,625","-0,742","-3,662","1,094","-2,159","3,817","-2,077","2,836","-1,571","-1,663","-1,793","0,967","-1,441","0,349","2,299","-0,194","-1,143","-0,843","0,608","1,134","-0,889","0,819","-0,12","0,34","3,561","-0,61","0,641","-0,5","-5,659","1,713","0,474","-4,285","-0,125","-0,273","-2,299","-1,991","1,652","0,397","2,519","-0,645","-1,88",6,27,"menu6, menu2, menu9"
13d30e32f2365e3f630e0286c,10,"1.006,753","174,566","123,237",TURKCELL,Redmi,"-1,096","1,212","1,093","0,614","3,475","2,533","0,802","0,974","-0,557","-2,653","-0,045","-0,813","3,51","-0,522","2,231","-3,562","-1,217","-2,431","0,391","-2,947","2,17","0,377","-1,473","-0,445","0,537","0,604","2,626","-2,186","0,754","-2,151","-1,584","2,617","0,792","0,336","0,026","-6,299","0,406","0,588","-1,936","-0,572","0,799","-1,552","-0,073","1,126","2,043","1,128","-0,701","-3,203",30,67,"menu6, menu2, menu4"
fee263f20d4292a07c34e2dfa,10,"1.006,412","135,091","91,565",TURK TELEKOM,samsung,"-1,101","1,632","0,397","-1,955","4,674","3,176","1,967","-0,608","0,665","-3,517","-0,629","-0,885","1,523","0,215","3,539","-2,532","-0,609","-2,491","-1,02","-1,542","2,048","-0,673","-1,198","-0,121","1,075","0,15","1,65","-1,845","0,185","-1,005","0,15","3,756","-0,533","1,668","0,035","-5,732","0,806","0,053","-3,474","-1,824","1,496","-0,795","-0,897","0,696","0,977","-0,138","-0,16","-2,646",16,67,"menu6, menu3, menu4"
8e43d32abd030899e37f085f8,10,"1.006,205","574,731","104,291",TURK TELEKOM,OPPO,"-1,925","0,705","0,918","-1,175","3,039","0,798","0,454","0,362","-0,266","-2,765","-0,702","-1,315","4,407","-1,193","3,323","-2,561","-2,092","-2,434","1,34","-2,227","2,005","1,371","-0,871","-0,718","-0,019","0,213","2,172","-0,975","1,48","-1,075","0,182","2,933","-0,705","0,226","0,067","-6,384","1,814","1,148","-2,689","-1,056","1,604","-1,293","-0,246","0,306","0,737","0,779","0,191","-3,16",32,61,"menu9, menu2, menu1"
763828e27489df12e3c152f69,10,"1.005,801","1.001,122","44,582",VODAFONE TR,xiaomi,"-0,97","1,779","-0,78","-1,575","4,34","1,487","0,862","-0,136","-0,234","-2,833","-0,137","-2,573","3,429","-1,067","3,093","-2,363","-0,9","-1,647","-0,692","-1,691","1,824","0,349","-1,364","0,054","0,959","0,656","2,564","-2,506","0,769","-0,595","0,192","1,837","-0,391","0,926","-1,685","-6,098","1,72","0,302","-3,482","-1,573","2,795","-0,369","-0,164","0,445","1,321","0,826","0,84","-2,511",17,50,"menu6, menu2, menu1"
94996b59995cefe74d9b59c9e,10,"1.005,194","610,661","111,964",VODAFONE TR,samsung,"-3,334","2,115","-1,376","1,548","3,229","2,726","-0,985","2,087","2,084","-6,385","0,409","-1,496","1,843","0,125","1,572","-2,017","-1,627","-0,823","2,146","-1,748","0,638","2,242","1,581","-0,124","-1,674","1,687","2,121","-0,24","-0,728","0,324","-1,354","1,288","-1,176","1,208","2,912","-5,237","0,493","1,276","-3,039","-1,337","1,338","-0,416","-3,178","1,478","-1,701","1,919","-1,129","-2,866",32,83,"menu6, menu2, menu4"
8f2d99c1afc2e90baa28022ff,10,"1.004,545","230,116","137,452",TURKCELL,samsung,"-1,15","1,532","-0,323","-0,497","3,601","1,278","0,541","-0,487","0,714","-4,624","-1,62","-2,31","2,641","-1,124","3,519","-1,973","-2,314","-0,775","1,581","-0,944","0,897","2,106","1,032","-0,625","-0,995","0,129","1,669","0,068","0,039","-0,655","0,824","4,264","-1,147","0,4","1,132","-5,451","1,59","1,498","-3,251","-1,592","0,923","-1,737","-2,802","0,311","0,829","1,689","-1,298","-2,992",22,45,"menu9, menu6, menu1"
391a3f04699b4261035d71725,10,"1.004,506","188,485","117,718",TURKCELL,POCO,"-1,443","1,459","0,23","-1,266","3,562","3,212","1,507","1,087","0,301","-3,371","0,736","-0,059","3,358","-0,333","3,481","-2,993","-1,35","-1,646","0,005","-2,385","1,711","1,485","-0,488","-0,32","0,401","-0,183","1,609","-1,844","-0,432","-1,715","-0,069","3,274","-0,412","-0,001","-0,462","-6,129","0,881","0,785","-3,135","-0,812","1,244","-1,183","-1,797","0,935","-0,044","2,225","-1,41","-2,687",29,52,"menu6, menu2, menu4"
038e847067f5df5544413481d,10,"1.003,887","612,52","119,202",VODAFONE TR,POCO,"-2,192","2,047","-0,283","-2,728","3,927","1,398","0,664","0,374","-0,543","-2,499","-1,622","-0,654","3,617","-0,189","3,757","-2,423","-0,858","-1,502","0,058","-1,915","2,083","0,348","-1,374","-1,485","0,726","0,441","2,706","-1,182","0,581","-0,634","-0,085","1,811","-0,458","0,97","-0,204","-6,17","2,119","0,148","-2,594","-1,693","3,251","-1,265","-0,389","-0,116","0,826","1,593","-0,588","-2,652",20,45,"menu2, menu8, menu5"
c606821c4bcefd340307025c4,10,"1.003,353","249,854","101,024",KKTCELL,samsung,"-0,869","1,304","-0,555","-0,876","0,359","3,7","0,49","2,018","3,108","-5,92","1,254","1,789","4,211","0,422","0,387","-1,592","-2,351","-2,161","1,038","-1,02","1,728","1,844","0,194","0,734","0,021","-1,216","-0,174","-1,672","0,234","-0,388","1,716","0,715","-2,861","-0,551","2,856","-4,366","0,057","2,731","-1,516","-3,507","-0,45","-3,085","-1,439","2,191","-1,772","2,621","-1,026","-2,405",30,77,"menu6, menu2, menu1"
84c393d3c38ae122fff1c35ba,10,"1.002,285","323,704","307,184",TURKCELL,TCL,"-0,531","1,116","0,74","-0,501","3,088","3,203","-0,803","1,744","-1,495","-3,402","-1,542","-1,916","2,217","-1,628","3,372","0,71","0,299","-0,947","-0,248","-2,08","2,269","1,425","-0,415","-1,972","1,52","1,499","2,868","-1,296","-0,325","0,569","-0,99","0,883","-1,409","0,602","-0,484","-6,447","3,233","0,303","-3,728","1,632","0,324","-1,076","-1,245","-0,765","1,163","-0,474","-0,738","-3,01",19,82,"menu6, menu2, menu8"
2a30d818478d1ef3f692abcf0,10,"1.001,96","508,528","475,062",TURK TELEKOM,Apple,"0,285","2,015","-1,557","1,316","2,199","3,869","0,452","0,809","2,072","-4,67","0,344","1,802","1,352","-0,423","2,867","0,4","-2,049","-1,422","-0,753","-0,06","0,054","4,524","-0,035","-0,651","0,288","-1,309","-1,097","-0,094","0,417","-1,903","0,984","1,79","-1,451","-0,785","0,897","-6,358","0,904",1,"-1,948","-0,4","0,008","-2,62","-2,094","2,759","0,326","-0,445","-3,614","-2,165",17,66,"menu6, menu4, menu5"
d68c90d38d194e0cbbf3f720c,10,"1.001,876","65,488","42,256",TURKCELL,HUAWEI,"-2,828","2,07","-0,225","1,022","1,727","3,515","-0,179","2,63","3,866","-4,027","0,997","0,755","2,662","-2,353","1,426","-2,075","-0,102","-0,689","0,413","-1,388","-0,138","2,453","-2,592","-0,411","1,192","1,794","2,663","-0,352","-2,129","-0,9","-1,2","0,885","-1,69","-1,038","2,521","-4,717","1,236","0,193","-3,178","-1,88","-0,779","-1,183","-2,605","1,227","-1,909","3,739","-0,126","-1,687",12,68,"menu6, menu3, menu2"
